Counter,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,label
4,0.1,0.89,-0.4,-3.72,-6.16,13,-9.22,1.21,18.33,idle
4,0.06,0.87,-0.41,6.04,1.71,21.97,-9.66,0.95,18.57,idle
4,0.09,0.88,-0.42,-26.31,12.94,11.23,-9.68,2.17,18.3,idle
4,0.08,0.88,-0.43,10.8,-8.61,0.37,-10.69,2.75,18.47,idle
4,0.05,0.84,-0.47,-25.21,13.49,-9.28,-10.28,2.75,18.74,idle
4,0.05,0.88,-0.42,11.35,-13.98,-3.66,-10.25,3.03,18.86,idle
4,0.12,0.86,-0.46,-14.77,6.41,-0.61,-10.03,2.28,18.47,idle
4,0.06,0.85,-0.49,-12.33,8.42,5.37,-10.51,2.8,19.07,idle
4,-0.02,0.86,-0.48,-19.1,-0.61,7.87,-10,3.6,20.48,idle
4,0.07,0.84,-0.52,-29.3,15.5,0.55,-10.14,4.38,18.99,idle
4,0.04,0.78,-0.63,-104.06,53.96,20.87,-10.66,4.37,19.96,idle
4,-0.05,0.79,-0.67,-187.74,85.57,32.53,-12.39,7.65,19.98,idle
4,-0.08,0.53,-0.83,-47.85,32.04,11.96,-15.22,14.31,20.91,idle
4,-0.04,0.64,-0.64,22.58,-22.58,7.02,-16.15,17.2,19.59,idle
4,-0.06,0.72,-0.75,-51.39,-9.58,7.63,-13.89,16.83,18.32,idle
4,-0.13,0.62,-0.75,-28.81,-0.98,8.97,-14.22,17.5,18.84,idle
4,-0.06,0.6,-0.77,-36.19,5.8,5.92,-14.25,20.62,19.19,idle
4,-0.09,0.57,-0.81,-55.24,23.74,6.84,-14.95,21.95,17.44,idle
4,-0.12,0.48,-0.83,-43.52,11.96,15.14,-14.99,23.88,18.03,idle
4,-0.09,0.49,-0.85,-24.96,0.49,-7.93,-15.82,25.17,17.3,idle
5,-0.09,0.47,-0.86,2.99,-12.76,2.93,-15.39,27.65,16.3,idle
5,-0.08,0.47,-0.87,-12.21,4.82,-0.06,-15.25,26.31,16.97,idle
5,-0.08,0.45,-0.88,-6.1,-0.55,-2.08,-14.65,26.87,16.89,idle
5,-0.08,0.44,-0.89,-11.11,2.44,-1.4,-15.09,27.31,16.05,idle
5,-0.08,0.43,-0.89,-12.45,2.08,-0.55,-14.66,27.8,16.63,idle
5,-0.08,0.42,-0.89,-17.64,2.87,-2.69,-14.98,27.88,16.1,idle
5,-0.08,0.41,-0.9,-10.38,1.59,-0.06,-15.52,28.72,15.63,idle
5,-0.08,0.39,-0.91,-20.51,2.62,-0.98,-15.39,29.92,15.58,idle
5,-0.09,0.36,-0.92,-14.95,1.22,0.85,-15.61,30.69,14.71,idle
5,-0.09,0.38,-0.91,-16.24,0.18,3.3,-15.91,31.67,14.72,idle
5,-0.09,0.35,-0.92,-11.6,-1.34,4.21,-15.54,32.51,13.48,idle
5,-0.08,0.3,-0.94,-18.74,3.05,-3.11,-15.56,32.4,14.64,idle
5,-0.1,0.39,-0.92,-9.95,0.24,9.64,-15.36,32.76,13.77,idle
5,-0.09,0.29,-0.94,-0.31,2.01,-1.4,-14.81,33.23,12.68,idle
5,-0.09,0.32,-0.93,-2.93,1.46,-1.95,-14.44,32.17,13.49,idle
5,-0.09,0.3,-0.96,-4.03,3.11,-2.08,-14.26,32.42,13.49,idle
5,-0.1,0.32,-0.94,-1.16,1.28,-0.73,-15.19,33.09,13.45,idle
5,-0.08,0.29,-0.94,-5.37,1.1,-1.89,-15.03,33.06,13.22,idle
5,-0.09,0.28,-0.95,-1.89,1.71,-2.44,-15.76,34.09,13.53,idle
5,-0.08,0.28,-0.95,-5.31,1.04,-1.28,-15.78,33.18,14.69,idle
5,-0.1,0.29,-0.95,-6.65,1.83,0,-16.32,34.01,14,idle
5,-0.09,0.28,-0.95,-5.86,1.1,0.12,-15.3,32.9,13.66,idle
5,-0.09,0.28,-0.95,-2.2,0.92,0.12,-15.89,33.54,12.78,idle
5,-0.08,0.28,-0.95,-1.1,0.43,0.12,-16.47,34.78,12.73,idle
5,-0.09,0.28,-0.95,-0.67,0.49,0.18,-15.64,32.78,14.22,idle
5,-0.08,0.27,-0.95,-2.5,0.67,-0.73,-15.22,33.47,13.44,idle
5,-0.09,0.27,-0.95,-1.71,0.24,0.37,-15.42,33.86,12.82,idle
5,-0.1,0.28,-0.95,-0.24,0.73,0.37,-15.31,33.15,13.84,idle
5,-0.08,0.27,-0.95,-2.2,1.22,1.22,-15.43,34.4,13.21,idle
5,-0.09,0.27,-0.95,-3.11,3.05,0.67,-15.75,34.24,13.59,idle
6,-0.09,0.26,-0.97,0.43,0.55,1.28,-17.98,34.66,14.66,idle
6,-0.12,0.2,-1.06,-9.58,3.6,-10.56,-17.37,34.22,14.86,idle
6,0.02,0.27,-1.01,2.87,9.34,-10.86,-18.31,32.82,16.99,idle
6,-0.06,0.3,-0.95,-3.48,12.51,-7.87,-18.84,31.84,18.48,idle
6,-0.11,0.26,-0.95,4.09,5.07,-3.78,-19.6,31.4,19.3,idle
6,-0.11,0.29,-0.94,4.15,2.2,0.06,-19.75,31.14,20.69,idle
6,-0.12,0.29,-0.95,5.07,0.43,3.78,-20.14,31.49,20.69,idle
6,-0.12,0.31,-0.94,5.74,-3.6,6.9,-19.68,30.29,19.79,idle
6,-0.11,0.29,-0.91,3.66,-2.62,17.82,-19.18,30.99,18.88,idle
6,-0.11,0.38,-0.91,-3.66,0.79,6.1,-18.63,32.96,16.74,idle
6,-0.1,0.35,-0.96,-5.19,0.06,2.44,-18.19,32.28,14.44,idle
6,-0.12,0.3,-0.95,-7.2,3.66,-0.79,-18.32,32.93,15.33,idle
6,-0.11,0.32,-0.91,-8.36,0.79,0.55,-17.54,33.01,14.62,idle
6,-0.11,0.3,-0.94,-6.9,0.85,0.67,-16.87,32.8,13.96,idle
6,-0.11,0.27,-1,-13.67,-1.22,-0.06,-17.02,33.22,13.66,idle
6,-0.11,0.27,-0.94,-10.93,1.95,1.77,-16.26,33.53,13.64,idle
6,-0.12,0.22,-0.95,-11.78,2.93,5.86,-15.86,33.14,13.44,idle
6,-0.12,0.27,-0.95,-17.64,0.31,2.93,-15.53,32.89,12.32,idle
6,-0.12,0.26,-0.95,-18.62,2.2,7.93,-14.11,32.78,13.71,idle
6,-0.13,0.21,-0.96,-17.27,2.32,2.26,-14.25,32.81,12.82,idle
6,-0.12,0.2,-0.96,-14.71,2.08,2.26,-12.66,32.41,12.87,idle
6,-0.13,0.17,-0.97,-18.37,2.69,3.23,-13.17,33.48,12.24,idle
6,-0.13,0.16,-0.97,-8.18,4.27,2.99,-12.88,33.76,11.85,idle
6,-0.14,0.16,-0.97,-8.79,1.95,4.15,-12.26,33.35,12.13,idle
6,-0.14,0.14,-0.98,-10.19,2.01,2.14,-12.35,33.01,10.86,idle
6,-0.13,0.14,-0.98,-6.9,1.77,2.01,-11.93,33.2,11.55,idle
6,-0.14,0.07,-0.98,1.46,1.53,1.28,-12.04,32.68,11.34,idle
6,-0.14,0.14,-0.99,1.95,2.62,1.22,-11.06,32.52,12.59,idle
6,-0.14,0.15,-0.97,-5.37,0.55,1.34,-10.95,32.12,13.17,idle
6,-0.14,0.13,-0.98,-4.33,0.43,1.16,-11.23,31.84,11.11,idle
7,-0.14,0.13,-0.98,-1.53,0.18,0.24,-11.13,32.07,10.82,idle
7,-0.14,0.12,-0.98,-3.3,0.79,0.92,-11.1,32.02,11.32,idle
7,-0.14,0.12,-0.98,-1.22,0.55,0.49,-11.3,32.84,12.49,idle
7,-0.14,0.12,-0.97,-2.14,-0.12,0.67,-11.4,32.17,11.74,idle
7,-0.14,0.11,-0.98,-4.7,0.98,0.79,-10.9,32.64,11.43,idle
7,-0.14,0.11,-0.98,-4.03,0.12,0.43,-10.68,32.76,11.1,idle
7,-0.14,0.11,-0.98,-2.5,1.65,0.06,-11.29,33.34,12.11,idle
7,-0.15,0.1,-0.98,-9.58,2.75,0.61,-10.72,33.01,11.69,idle
7,-0.14,0.08,-0.99,-8.12,2.44,0.06,-11.29,32.9,11.4,idle
7,-0.15,0.08,-0.98,-8.91,2.62,-0.55,-11.13,33.46,11.34,idle
7,-0.15,0.04,-0.99,-13.24,2.2,1.34,-10.96,33.37,11.02,idle
7,-0.15,0.06,-0.98,-7.14,2.14,0.31,-10.39,33.64,9.85,idle
7,-0.15,0.06,-0.98,-7.08,1.16,0,-11.15,33.9,10.9,idle
7,-0.15,0.05,-0.99,-8.48,2.62,-0.73,-11.56,34.22,11.01,idle
7,-0.16,0.04,-0.99,-7.69,2.08,0.06,-10.72,34.17,10.78,idle
7,-0.16,0.03,-0.98,-7.14,1.71,-0.31,-11.58,34.12,11.38,idle
7,-0.16,0.01,-0.99,-8.73,2.5,1.53,-11.54,34.55,10.42,idle
7,-0.17,-0.12,-1.03,-1.34,-4.39,14.22,-11.39,34.8,10.06,idle
7,-0.15,0.14,-0.98,-8.67,0,19.35,-11.54,33.64,12.18,idle
7,-0.26,-0.06,-0.97,-4.33,-10.93,21.12,-11.05,33.7,12.24,idle
7,-0.12,-0.01,-1.03,0,-13.98,11.72,-10.71,32.98,14.1,idle
7,-0.11,0.01,-0.94,13.12,-22.4,11.47,-10.93,33.72,14.27,idle
7,-0.09,0.04,-1.01,6.41,-16.36,8.61,-10.05,32.87,15.76,idle
7,-0.08,0.01,-0.93,1.59,-11.54,5.07,-9.59,33.08,16,idle
7,-0.08,-0.01,-1.02,-4.76,1.4,3.05,-9.42,33.36,16.61,idle
7,-0.07,0.06,-0.97,14.04,-12.45,7.26,-9.4,32.78,17.08,idle
7,-0.06,0.07,-1,14.47,-8.12,2.93,-8.78,32.56,16.63,idle
7,-0.05,0.04,-0.99,11.17,-6.41,5.62,-8.03,32.26,17.4,idle
7,-0.06,0.03,-0.97,-5.31,1.16,2.38,-8.5,32.13,17.87,idle
7,-0.05,0.05,-1.01,-6.41,-0.24,2.08,-8.12,31.68,18.14,idle
8,-0.06,0.03,-1.02,-14.89,-3.6,5.31,-7.74,32.87,16.44,idle
8,-0.06,0.03,-0.94,-21.79,0,6.35,-7.21,33.22,17.14,idle
8,-0.07,-0.1,-1.02,-23.8,0.24,2.62,-7.59,33.87,17.27,idle
8,-0.06,-0.08,-1.03,-16.11,5.43,-1.59,-7.97,34.63,16.61,idle
8,-0.07,-0.09,-0.99,-5.25,-2.69,4.39,-8.19,35.34,15.83,idle
8,-0.06,-0.11,-0.97,-19.17,0.61,0,-8.07,35.24,16.35,idle
8,-0.07,-0.16,-1.05,-20.57,6.9,-0.73,-7.89,36.06,16.13,idle
8,-0.06,-0.15,-0.95,-18.55,-4.88,1.34,-8.52,37.24,15.34,idle
8,-0.06,-0.16,-0.99,-11.11,0.61,0.18,-8.25,37.29,16.55,idle
8,-0.04,-0.17,-0.97,-15.99,3.23,2.75,-7.67,37.61,15.25,idle
8,-0.07,-0.2,-0.97,-10.99,-3.91,0.67,-7.97,37.94,15.99,idle
8,-0.07,-0.2,-1.01,-10.74,-0.98,4.94,-8.15,38.46,14.99,idle
8,-0.05,-0.17,-0.97,-7.32,-0.49,-1.83,-7.87,38.81,15.64,idle
8,-0.06,-0.22,-0.99,-2.62,-1.1,1.89,-8.07,39.16,16.09,idle
8,-0.06,-0.21,-0.98,-6.71,-1.65,0.06,-8.23,39.31,14.48,idle
8,-0.05,-0.27,-1,-3.91,2.32,0.67,-8.33,40.08,15.08,idle
8,-0.05,-0.24,-0.96,2.32,-1.4,3.36,-8.13,39.89,14.47,idle
8,-0.05,-0.24,-0.99,-0.85,-0.98,-0.24,-7.79,40.05,14.55,idle
8,-0.05,-0.25,-1,-1.71,0.18,1.71,-8.02,40.01,15.54,idle
8,-0.04,-0.21,-0.96,4.09,-1.34,1.71,-7.28,39.92,14.83,idle
8,-0.05,-0.22,-0.98,4.76,-1.95,-0.73,-6.96,39.51,15.89,idle
8,-0.05,-0.25,-0.99,-0.37,2.5,0.37,-7.4,39.53,14.49,idle
8,-0.04,-0.23,-0.97,4.27,-3.05,-1.04,-7.37,39.55,15.14,idle
8,-0.04,-0.19,-0.97,3.23,0.06,-0.06,-7.98,39.34,14.12,idle
8,-0.03,-0.2,-0.95,3.6,-3.36,1.53,-7.37,39.61,15.54,idle
8,-0.04,-0.21,-0.99,-2.87,3.42,-0.79,-7.45,39.5,15.25,idle
8,-0.04,-0.21,-0.99,2.81,-1.22,0.43,-7.45,39.72,13.94,idle
8,-0.04,-0.19,-0.96,-0.24,0.73,0.55,-7.18,39.44,15.69,idle
8,-0.04,-0.22,-0.96,0.12,-0.73,0.24,-7.92,39.61,15.32,idle
8,-0.04,-0.19,-1,1.1,-0.49,2.01,-7.21,39.69,15.67,idle
9,-0.04,-0.2,-1,-0.92,1.16,-0.18,-7.82,39.38,15.1,idle
9,-0.04,-0.23,-0.98,1.89,1.89,-0.55,-7.43,39.48,14.7,idle
9,-0.05,-0.21,-1.03,0.18,2.69,-0.85,-7.56,39.27,15.31,idle
9,-0.04,-0.21,-0.93,2.08,-0.61,0.31,-7.64,39.53,14.77,idle
9,-0.05,-0.19,-1.05,5.13,-0.67,-0.12,-7.25,39.51,15.95,idle
9,-0.05,-0.2,-0.94,0.55,1.04,-0.73,-7.25,39.5,16.02,idle
9,-0.04,-0.18,-1.02,-4.39,2.87,-0.85,-7.74,39.62,16.49,idle
9,-0.04,-0.18,-0.94,-1.46,-1.34,1.83,-7.87,39.7,16.02,idle
9,-0.04,-0.19,-0.95,-2.69,-1.34,0.12,-8.23,39.95,15.78,idle
9,-0.04,-0.22,-0.98,-1.89,-0.92,0.85,-8.64,40.69,14.92,idle
9,-0.04,-0.19,-1,-3.17,3.42,0.98,-8.25,40.49,15.44,idle
9,-0.05,-0.24,-0.98,-1.53,1.28,1.4,-8.23,40.89,15.44,idle
9,-0.04,-0.21,-0.95,1.95,-0.18,1.1,-8.24,40.45,15.65,idle
9,-0.04,-0.21,-0.99,3.11,-1.4,1.95,-8.57,40.37,15.49,idle
9,-0.05,-0.2,-1,-0.43,2.5,2.2,-8.08,40.59,15.66,idle
9,-0.04,-0.22,-0.99,2.08,0.31,1.04,-8.41,40.63,15,idle
9,-0.04,-0.23,-0.98,-0.79,2.5,-0.31,-8.29,40.25,14.59,idle
9,-0.04,-0.2,-0.99,-0.43,1.83,-0.61,-8.02,40.25,15.21,idle
9,-0.05,-0.23,-0.97,2.08,-1.16,0.92,-8.15,40.1,17.09,idle
9,-0.04,-0.19,-0.99,-1.16,2.75,0.24,-8.17,39.71,15.61,idle
9,-0.04,-0.22,-1,1.46,0.67,-0.55,-7.95,39.97,16.66,idle
9,-0.04,-0.18,-0.94,2.44,0.37,1.77,-8.01,40.15,16.87,idle
9,-0.04,-0.22,-1,1.71,-0.49,-1.53,-8.39,40,15.87,idle
9,-0.05,-0.2,-0.97,1.22,0.61,0.98,-7.7,39.86,15.94,idle
9,-0.04,-0.22,-1.01,-2.75,3.36,-0.49,-7.8,40.53,15.44,idle
9,-0.04,-0.2,-0.96,3.11,-1.77,1.59,-8.62,39.95,15.3,idle
9,-0.05,-0.22,-1.01,-0.06,2.14,0.12,-8.36,40.19,15.61,idle
9,-0.04,-0.2,-0.97,4.03,-1.22,2.2,-7.89,40.43,15.77,idle
9,-0.04,-0.2,-0.99,1.71,0.12,1.34,-7.79,40.03,16.36,idle
9,-0.05,-0.21,-1.02,3.05,1.89,1.77,-8.08,40.27,17.3,idle
10,-0.04,-0.18,-1.04,25.76,-5.25,5.07,-7.15,39.01,16.75,idle
10,-0.03,-0.13,-0.96,45.59,-11.29,4.88,-6.62,37.19,18.53,idle
10,-0.01,-0.08,-1,64.45,-5.31,-2.08,-6.35,34.79,19.04,idle
10,-0.01,0,-1,105.53,-16.66,0.98,-5.97,32.18,21.57,idle
10,0.02,0.14,-0.96,105.83,-21.85,-3.6,-5.52,28.42,22.46,idle
10,0.04,0.24,-1.03,114.99,-18.68,-3.91,-4.82,23.83,22.57,idle
10,0.07,0.35,-0.91,137.7,-37.6,-4.82,-3.39,18.33,24.02,idle
10,0.1,0.46,-0.82,94.12,-10.74,-8.79,-1.7,13.54,24.12,idle
10,0.12,0.51,-0.87,71.17,-10.86,-5.74,-1.83,10.6,24.99,idle
10,0.12,0.55,-0.73,29.85,-2.44,-0.92,-1.42,8.03,23.52,idle
10,0.12,0.58,-0.82,23.5,-1.89,-0.49,-1.33,7.25,23.16,idle
10,0.11,0.6,-0.77,21.55,-1.65,0,-0.78,6.82,23.27,idle
10,0.12,0.62,-0.75,22.28,-2.32,-0.06,-1.6,6.18,23.18,idle
10,0.12,0.6,-0.77,24.23,-3.17,-2.44,-0.65,4.74,22.92,idle
10,0.12,0.69,-0.73,9.95,3.54,3.66,-0.63,3.99,21.11,idle
10,0.13,0.69,-0.72,23.74,-5.55,2.81,-0.57,3.38,22.12,idle
10,0.13,0.66,-0.69,16.54,-2.26,0.43,-0.4,2.82,22.09,idle
10,0.12,0.65,-0.72,11.66,1.16,-0.79,-0.27,2.32,20.28,idle
10,0.14,0.7,-0.68,12.76,-2.99,-0.61,-0.42,2.11,21.48,idle
10,0.13,0.72,-0.7,6.04,1.16,2.56,-0.4,1.53,21.22,idle
10,0.13,0.72,-0.68,13.85,-3.11,0.73,-0.4,0.81,20.59,idle
10,0.14,0.71,-0.65,6.9,-0.24,0.61,-0.07,0.29,21.12,idle
10,0.14,0.71,-0.7,13.98,-2.44,-1.46,0.34,-0.17,21.09,idle
10,0.15,0.77,-0.63,39.61,-12.33,-6.96,-0.09,-0.85,20.4,idle
10,0.16,0.77,-0.61,62.56,-17.09,-13.85,1.32,-2.77,20.13,idle
10,0.19,0.81,-0.54,69.34,-19.47,-7.26,2.75,-5.4,18.05,idle
10,0.19,0.8,-0.48,70.8,-13.98,-10.62,4.02,-8.06,17.27,idle
10,0.23,0.88,-0.41,66.1,-11.35,-8.79,4.69,-10.97,14.67,idle
10,0.24,0.87,-0.37,86.06,-20.2,-16.78,5.47,-12.4,12.33,idle
10,0.27,0.96,-0.22,100.28,-15.56,-22.16,6.15,-15.53,9.12,idle
11,0.36,0.88,0.16,123.29,-18.49,-28.44,13.38,-22.68,-11.17,idle
11,0.34,0.84,0.12,132.57,-18.19,-31.74,14.9,-22.4,-16.69,idle
11,0.38,0.77,0.42,94.85,-12.39,-16.36,16.52,-21.12,-22.03,idle
11,0.39,0.8,0.42,109.37,-18.8,-22.03,17.29,-19.67,-26.31,idle
11,0.38,0.58,0.56,104.92,-12.45,-16.72,16.77,-16.96,-31.08,idle
11,0.41,0.71,0.59,101.87,-11.72,-12.45,17.22,-14.47,-34.9,idle
11,0.42,0.53,0.76,116.82,-22.58,-16.11,17.22,-10.57,-39.14,idle
11,0.43,0.47,0.75,81.73,-8.18,-11.29,16.78,-7.58,-41.09,idle
11,0.41,0.4,0.74,80.26,-9.03,-14.95,17,-4.47,-44.49,idle
11,0.42,0.31,0.85,53.41,-16.11,-0.24,16.7,-2.12,-45.18,idle
11,0.39,0.31,0.79,46.08,-2.75,-7.02,16.83,-0.43,-45.79,idle
11,0.39,0.25,0.92,50.42,-4.27,-2.44,16.24,1.97,-48.19,idle
11,0.37,0.16,0.89,44.19,-4.33,-3.17,16.28,3.69,-49.13,idle
11,0.39,0.17,0.91,27.59,0.67,1.28,16.21,4.93,-48.32,idle
11,0.39,0.12,0.89,21.36,-4.76,-1.1,16.25,5.8,-49.13,idle
11,0.38,0.1,0.89,13,-1.89,3.66,16.02,6.13,-48.34,idle
11,0.38,0.1,0.89,1.04,-6.47,3.72,15.98,6.2,-49.74,idle
11,0.37,0.12,0.88,5.19,-1.34,-2.14,15.7,6.12,-49.65,idle
11,0.37,0.1,0.92,3.3,-3.23,-1.89,15.67,5.9,-49.29,idle
11,0.37,0.14,0.9,4.88,-7.02,0.73,15.63,6.42,-48.67,idle
11,0.35,0.07,0.89,5.98,1.34,-1.4,15.12,6.48,-48.36,idle
11,0.35,0.09,0.92,4.64,-3.54,0.43,15.14,6.93,-49.58,idle
11,0.34,0.02,0.9,13.67,-7.45,-4.82,14.69,7.15,-48.97,idle
11,0.33,0.14,0.89,0.06,0.73,6.53,14.75,6.71,-49.91,idle
11,0.32,0.11,0.94,2.75,-10.86,0.98,14.7,6.56,-50.11,idle
11,0.32,0.12,0.96,0.98,-10.44,0.92,14.06,6.68,-49.93,idle
11,0.33,0.09,0.95,13.55,-6.9,-0.37,13.48,6.79,-50.22,idle
11,0.32,0.05,1.07,46.81,1.34,-4.88,13.61,7.43,-50.59,idle
11,0.3,-0.16,0.86,81.18,19.17,-2.69,13.48,9.35,-51.31,idle
11,0.34,0.07,0.87,62.81,10.44,18.19,14.29,12.07,-52,idle
12,0.35,-0.23,0.95,83.8,-7.2,1.53,15.2,20.74,-53.91,idle
12,0.33,-0.27,0.79,62.74,2.08,-5.25,14.28,24.18,-52.56,idle
12,0.32,-0.51,0.91,58.17,-10.86,-7.57,15.14,26.18,-53.54,idle
12,0.33,-0.35,0.79,50.23,-5.74,-5.92,13.96,28.96,-53.1,idle
12,0.34,-0.53,0.81,34.55,-8.18,-9.16,12.93,30.1,-52.55,idle
12,0.31,-0.44,0.78,35.03,-3.3,-3.6,12.82,31.88,-52.17,idle
12,0.3,-0.56,0.82,31.13,-4.33,-5.07,12.26,33.11,-50.96,idle
12,0.29,-0.59,0.74,17.4,0.31,-2.2,11.78,34.23,-50.02,idle
12,0.28,-0.57,0.79,13.61,-1.83,-2.56,11.68,35,-50.52,idle
12,0.28,-0.6,0.77,13.73,4.33,-6.65,11.85,35.45,-50.48,idle
12,0.28,-0.6,0.76,3.3,-2.26,-0.12,11.28,36.25,-49.74,idle
12,0.29,-0.57,0.8,6.47,2.38,-2.99,11.5,36.51,-51.06,idle
12,0.27,-0.62,0.7,4.46,3.48,-1.95,12.17,36.66,-49.27,idle
12,0.3,-0.6,0.78,1.89,0.06,0.67,11.54,37.06,-50.66,idle
12,0.27,-0.61,0.7,2.81,4.7,-1.28,11.34,37.24,-49.46,idle
12,0.28,-0.62,0.74,-1.22,-1.4,1.1,11.47,37.39,-49.01,idle
12,0.29,-0.61,0.76,-1.59,1.04,-0.85,11.78,37.43,-49.44,idle
12,0.28,-0.6,0.72,0,-0.43,-1.04,11.56,37,-49.45,idle
12,0.29,-0.61,0.75,-0.06,0.49,1.4,11.32,36.93,-49.63,idle
12,0.28,-0.62,0.75,1.65,-0.79,-1.65,11.54,37.51,-49.73,idle
12,0.26,-0.58,0.73,-0.79,2.99,0.61,11.17,37.52,-49.24,idle
12,0.28,-0.6,0.77,2.01,2.14,0.06,11.06,37.48,-49.51,idle
12,0.28,-0.61,0.79,2.93,1.77,-3.05,11.28,36.74,-49.32,idle
12,0.26,-0.6,0.71,-1.16,5.68,-2.69,11.62,37.41,-48.79,idle
12,0.27,-0.61,0.77,-1.16,2.32,-0.98,11.11,37.06,-49.22,idle
12,0.29,-0.58,0.82,0.61,-4.52,0.73,11.58,37.84,-49,idle
12,0.28,-0.58,0.77,-1.28,-1.65,0.61,11.51,37.72,-48.89,idle
12,0.29,-0.59,0.76,-1.28,-1.34,1.89,10.77,38.39,-50,idle
12,0.28,-0.6,0.73,-2.38,-1.89,3.05,11.15,38.01,-48.4,idle
12,0.29,-0.6,0.77,-4.15,-1.16,0.43,11.19,38.1,-49.38,idle
13,0.27,-0.6,0.78,-2.93,0.98,-1.22,11.58,36.77,-48.83,idle
13,0.27,-0.59,0.76,-1.77,0.37,-0.12,10.88,37.52,-50.01,idle
13,0.27,-0.58,0.75,-1.59,1.1,1.22,11.44,37.27,-49.84,idle
13,0.27,-0.59,0.75,-1.16,1.77,-0.49,11.15,36.61,-50.31,idle
13,0.26,-0.59,0.73,-1.71,2.87,0.61,11.13,36.16,-50.02,idle
13,0.28,-0.59,0.8,-3.17,-0.31,-0.37,10.91,36.72,-51.03,idle
13,0.27,-0.58,0.75,-3.42,-0.12,0.12,11.23,36.74,-50.18,idle
13,0.27,-0.59,0.79,-3.42,-0.61,1.46,10.68,36.33,-49.23,idle
13,0.27,-0.58,0.78,-2.2,1.22,-0.06,10.75,36.07,-50.18,idle
13,0.28,-0.57,0.76,-0.43,2.62,0.55,10.86,36.11,-50.52,idle
13,0.26,-0.58,0.8,1.83,3.6,0.12,10.63,36.04,-50.45,idle
13,0.26,-0.6,0.74,-3.6,-0.12,1.53,10.69,36.56,-49.11,idle
13,0.28,-0.54,0.78,-7.32,-6.71,6.71,10.56,36.08,-50.44,idle
13,0.29,-0.56,0.85,2.14,5.25,-3.11,11.44,35.96,-50.76,idle
13,0.25,-0.6,0.72,-3.3,0.73,-1.04,10.94,35.51,-51.01,idle
13,0.28,-0.54,0.79,-2.38,-0.49,1.46,10.68,35.52,-50.26,idle
13,0.27,-0.58,0.78,-0.85,2.62,-0.92,10.68,35.51,-50.74,idle
13,0.27,-0.58,0.79,-1.28,0.37,-0.55,10.72,35.3,-50.7,idle
13,0.28,-0.56,0.82,2.44,2.93,-1.89,10.57,35.13,-50.71,idle
13,0.25,-0.58,0.72,-1.4,3.05,0.98,10.75,35.45,-50.39,idle
13,0.28,-0.53,0.83,-3.78,-3.54,3.85,11.02,35.49,-51.27,idle
13,0.27,-0.56,0.78,-0.12,4.33,-0.79,10.53,35.21,-50.09,idle
13,0.27,-0.57,0.76,-1.89,0.79,1.1,11.16,35.63,-50.4,idle
13,0.29,-0.53,0.82,-0.49,-0.49,0.31,10.3,35.68,-50.62,idle
13,0.26,-0.55,0.78,-0.61,0.18,1.1,11.24,35.36,-50.28,idle
13,0.27,-0.55,0.78,-2.69,-0.92,3.05,10.96,35.35,-50.18,idle
13,0.28,-0.54,0.83,-0.55,-0.43,-0.12,10.88,35.61,-50.12,idle
13,0.25,-0.56,0.8,1.77,2.93,-0.85,11.04,35.29,-50.84,idle
13,0.29,-0.53,0.8,1.4,1.28,-0.92,11.28,35.53,-49.88,idle
13,0.26,-0.57,0.74,0.18,2.01,-0.61,10.74,35.69,-50.48,idle
14,0.27,-0.57,0.81,-3.05,-0.73,-0.98,10.85,35.3,-50.77,idle
14,0.26,-0.58,0.78,-2.38,1.77,-0.55,10.85,35.22,-50.18,idle
14,0.27,-0.56,0.8,-0.67,1.22,-1.22,10.57,34.58,-50.44,idle
14,0.26,-0.57,0.77,-3.78,1.16,0.12,10.22,34.66,-50.79,idle
14,0.28,-0.52,0.85,-4.03,-1.4,0.61,10.74,34.72,-51.76,idle
14,0.28,-0.54,0.77,-5.25,1.04,0.79,10.63,34.53,-51.45,idle
14,0.27,-0.54,0.82,-1.46,3.11,-2.32,11.16,34.38,-50.66,idle
14,0.26,-0.55,0.79,-0.61,3.54,-0.85,11.17,34.81,-50.51,idle
14,0.26,-0.55,0.8,-5.49,1.4,0.31,10.67,35.29,-50.51,idle
14,0.27,-0.52,0.79,-8.73,1.46,1.4,11.18,34.45,-50.42,idle
14,0.27,-0.51,0.85,-8.24,-0.06,-0.98,11.46,34.16,-51.44,idle
14,0.28,-0.49,0.82,-5.86,1.46,-0.37,10.58,33.61,-51.22,idle
14,0.26,-0.52,0.8,-2.99,2.08,-2.2,11.13,34.09,-50.63,idle
14,0.27,-0.55,0.79,-0.98,1.53,-1.83,10.96,33.78,-50.68,idle
14,0.27,-0.51,0.83,-3.11,-0.79,-1.4,10.71,33.94,-50.39,idle
14,0.25,-0.53,0.83,-1.65,-0.67,-2.81,10.79,33.39,-49.96,idle
14,0.26,-0.54,0.77,-5.92,0.55,1.22,10.61,34.42,-49.78,idle
14,0.26,-0.48,0.86,-12.45,-3.05,0.73,10.6,33.33,-50.78,idle
14,0.25,-0.54,0.86,-6.59,-1.53,-1.46,10.57,32.76,-50.32,idle
14,0.27,-0.48,0.77,-11.78,-1.04,3.78,10.49,32.32,-50.11,idle
